1857,4290,3779,8388,3589,1031,7047,5502,1357,3053,1361,1746,851,6868,2647,2648,7193,7255,1167,6063,4190,5151,4192,5153,7906,3299,3302,6056,3369,2667,6252,941,6254,1647,308,3445,8118,5673,7128,3533,3387,5319
851,2647,2648,5151,5153,3369,941,8118,3533
851,5151,941,3533
941,3533
3533
3533
2048,769,5508,7046,5643,920,915,5230,8470,1048,8388,1050,1477,6688,91,8613,6441,6954,5419,3506,4399,1968,5425,6450,691,4152,8377,6844,964,1093,1249,77,7224,83,6358,7001,5082,4955,5342,1893,480,4065,1890,2211,3688,491,6252,5614,3697,5109,4982,7209,7035,8573,5502,4961
915,1048,1477,964,1093,4955,4961
1477,4955
4955
3691,4,2566,3080,780,6159,2832,1042,617,1813,2071,1048,1049,2074,1053,1566,5409,8226,91,6694,1064,1065,8234,2951,9010,3638,4152,5947,1596,7206,7238,2572,3404,4686,3152,1617,6994,3667,601,4955,92,6373,5392,1890,4325,6630,4967,3688,6204,6506,6507,3183,1648,4981,89,5751,1660,387,389,391,2440,6167,7001,2447,6936,3735,1135,2842,1191,1193,6314,8108,1821,1203,4799,1728,6715,6339,1477,716,7627,5580,1229,629,5841,4818,7193,2533,3804,5341,4581,6374,4074,5614,3057,4082,8217,5109,3753,6826,2303
2566,2071,1048,1049,6694,8234,2951,4955,5751,387,7001,4799,1477,3804,5341,4581,3057
1048,6694,2951,4955,5751,387,7001,1477
1048,2951,4955,5751,387
1048,4955,387
1048,4955
8066,4868,3845,6022,4105,2289,5260,525,5392,3928,5394,4628,1813,5270,1047,5914,7580,3163,7942,5414,1831,6056,7879,5164,4403,8073,7418,8019,4799,8388,4423,7820,7884,2274,7886,5199,8983,7890,99,1236,7417,2392,2651,5213,4447,480,1505,3426,2403,4581,2918,4456,5097,7788,5230,3688,7411,5876,8062,7380,4730,4091,2558
8066,5392,7879,7884,4447,4581,7411,2558
8066,7879,4581,7411
8066,7879,7411
8066
8066
8066
1408,8704,387,8388,1288,395,2066,659,1049,1048,665,1050,5660,2461,6687,1568,1953,3398,6694,6056,3753,5913,3863,8584,6608,6715,480,964,1477,3014,3873,968,1482,2892,3152,5073,8608,761,1498,4955,4320,1249,7099,6630,4960,1648,5876,5109,760,5113,6394,1531,8573,7920
1048,1477,4955,760,6394,8573,7920
1477
1477
1477
2304,1,387,132,7047,904,6252,5260,2832,275,6254,3863,6404,5580,8093,159,1568,3745,3747,1573,2215,6399,3369,9002,171,5490,47,2485,310,567,8377,3387,188,8170,959,964,3909,2252,3404,1357,3533,6819,5336,4185,5199,6394,4446,1249,7528,99,3688,7529,7402,2923,6124,877,878,8573,3697,2667,5363,5876,6142,6763,2217,1146,3835,125,5502,1279
6252,5260,3863,171,5490,8170,3909,5336,6394,4446,2923,877,2667,1279
5260,3863,2923
5260,2923
2923
1408,8682,3715,4,3590,3591,8599,2860,2071,5260,6671,5392,1042,3607,8472,4484,7322,7323,7238,8388,1568,5419,1444,6022,1446,2417,7338,1451,3116,429,3120,6321,6962,6963,8805,8118,8457,3572,6458,5727,6591,4160,6539,2585,3014,6344,6156,8887,5580,3533,3152,3282,6755,5876,6841,7001,3804,7773,3551,3553,2274,6352,5348,5926,999,1770,1390,8573,3824,5361,2418,627,628,5109,2426,7615,6780,5373,5375
2071,6671,5392,1042,8388,5419,1444,2417,7338,6962,6963,3014,3533,7773,3551,999,1770,2418,5373
1444,2417,6962,3533,999,1770
6962,3533
6962,3533
6962,3533
3533
3533
3533
3533
3533
3533
3533
5121,3459,4,7766,2566,2951,2440,3593,2570,4759,5519,275,1813,4375,5913,410,7453,1439,8353,8354,3547,7460,8646,6694,171,8620,5677,7087,305,3080,2163,6964,1848,5876,7233,5109,1728,3777,8971,1734,5577,5834,3533,7001,3535,7047,213,86,6489,219,3804,1246,7231,480,2274,5348,4581,6630,1513,3562,7019,4077,7920,3827,2164,2037,3062,3433,6904,3810,4091,6908,8573,5502,3605
2566,2570,7453,3547,171,1734,3533,1246,7231,7019,6904,8573
3547,171,3533,1246
3547,171,3533,1246
171,3533,1246
3533
3533
3533
3533
3533
3533
387,8388,3525,3208,5834,5260,6608,2193,3203,2261,7385,4527,7708,3230,8607,1568,7393,610,8170,5676,4399,8560,3249,8693,8573,8696,8234,3966,6399
3208,3203,4527,8693
4527
1536,1282,2743,3080,3564,2059,3084,2061,271,7449,7450,7452,7916,1191,1193,8364,5933,3976,2738,5815,4283,5436,8066,1859,1860,1477,5579,3533,7886,8077,5841,3282,7635,2261,1625,7130,3599,8079,2782,5727,1760,7141,2152,3561,7915,6124,3567,1779,5109,1146,3966
3080,7449,2738,8066,3533,7886,2261,1625,8079,3561,5109
2738,8066,3533
2738,8066,3533
8066,3533
1408,5250,7555,4228,5575,4232,4745,7411,5260,5213,2832,273,3732,1813,5142,2841,1433,3375,7238,7428,5025,2211,4678,2470,2855,2856,2985,5052,9010,4527,8701,4018,6142,8060,5174,2359,7942,443,4284,5821,4259,4799,578,7747,4550,4807,5815,5199,3664,5447,83,8915,5085,5075,1375,6243,4581,7014,7249,4456,1404,8299,6124,1389,5757,8251,1779,4852,3966,2422,3369,7033,1403,1532,5245,4734
1408,4228,3732,5142,7238,7428,5025,9010,8060,4284,4799,8915,4581,4456,6124,8251,2422
3732,4799,4581
3732,4581
1,5250,387,7428,7942,8387,1288,1545,1546,6167,5392,400,3985,5010,2707,3988,3863,5528,1433,5404,4677,91,5540,1191,6056,3369,6058,5575,2095,6192,6280,7263,4767,7959,5183,6283,1477,3014,1249,6602,716,3919,5841,2773,4182,2520,5337,5082,3035,5980,5989,1505,3299,4581,742,7441,8336,3179,8617,8573,2416,6002,5363,3445,4215,6904,6907,5336,5245,8574
387,6167,5392,3863,3179,8573,4215
5392,8573
2304,1,6403,6148,3845,7942,7947,6159,16,275,1813,2071,4376,3867,7708,2080,7969,1831,4395,5165,5166,3863,6193,6964,3637,1596,4159,4375,7238,1869,2649,4190,6160,98,8805,4632,3179,6252,5229,6965,1395,6167,2426,4799,3499,3861,387,7047,395,5260,6541,621,3985,8856,412,6301,1953,4259,6564,6300,171,8364,3758,4271,2994,179,443,7090,5569,3779,4398,1477,6086,716,305,7118,7119,7121,468,2261,5336,1504,2274,4579,4581,8963,1511,6124,8573,243,4599,6399
7942,2071,7708,4375,7238,4190,98,5229,4259,171,443,7118,1504,4581
7708,4190,443,7118
7118
7118
7118
5121,2566,1031,4361,4106,4183,6672,8465,1042,5910,5913,3362,4395,4396,5677,3631,1079,5436,949,3936,8259,7238,1357,5711,8273,6994,6227,7255,7001,7517,4190,4192,5732,5989,6759,3688,2155,621,626,1146,8573,1150,8299,6276,3990,2860,5260,8691,3985,659,662,8602,2719,3824,4002,838,7338,171,941,687,5811,5300,2485,4283,1728,8388,1734,8098,3533,5848,3919,3548,223,6112,5348,6630,6921,6226,7920,3179,5876,5109,6904,4091,1020,3838,1279
4183,5436,7238,4190,6759,8573,5260,3824,5811,2485,8388,3533,7920,5876,5109,6904
8573,5260,3824,5876,5109
5260,3824,5109
5260
5260
5260
5260
5260
5260
5260
5260
5260
1793,771,4228,6537,7307,780,4589,275,7592,1813,1817,5743,32,8649,2211,8646,2214,2855,2856,2857,7892,5933,1582,4527,9010,1203,6068,2359,7411,2361,2620,5437,2879,8742,5935,5900,6056,3014,1223,6344,5260,6694,3404,3022,6904,8915,3715,7511,7513,987,2524,7263,480,2657,2274,1009,4581,1779,6993,4456,1770,8377,877,5742,4605,552,4083,5876,5109,4799,7415,760,761,2426,4091,4458,3966,2175
5743,2855,2856,5933,2359,3014,7263,4581,1779,4456,8377,5742,760,761
7263,4456,5742
7263
896,4224,964,8329,716,3533,7118,1167,16,2193,597,3606,6541,6489,2651,3422,2207,7120,1890,6563,8167,171,877,5197,1647,3827,246,4223,892,4799,3199
4224,3533,7118,2193,597,6541,7120,8167,877,4223
7118,6541,8167,4223
4223
4223
1408,387,7428,517,1286,8583,1416,4403,3082,7435,5519,5392,2961,659,1813,5398,1820,7453,2974,2693,8226,7942,2215,5928,5404,7580,7982,3080,51,5811,4152,8633,58,8991,1971,4799,480,5827,964,2227,5062,968,5067,7886,7503,9042,6869,5974,6872,8666,4955,7517,7518,4320,4960,2274,8163,5989,2278,3179,5996,8573,1648,5876,2686,2422,4984,4476,6013,5502
1408,5392,3080,8633,5062,5067,5974,8666,4955,5989,8573
1408,5392,3080,4955,5989
1408,4955
4955
4955
4955
1,8963,132,7174,6252,6541,3053,16,5139,7705,7706,8666,8999,9000,5165,6575,6836,7099,7100,9035,8388,1899,716,3533,5589,5590,7130,4955,7644,3301,1890,2619,8805,8806,1511,1512,1770,7659,7788,621,6760,7443,5109,6904
5589,4955,7644,7659
5589
